,summary,config,name
32,{},"{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 6e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1337', 'lr_6e-05', 'lambda_lr_0.03', 'num_total_clients_10', 'num_clients_per_round_5'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",df7e106496fa447cb30d323680e3c4a0
33,"{'_step': 50, '_wandb': {'runtime': 2334}, 'lambdas': {'0': 0.0768616345305741, '1': 0.08076735632579753, '3': 0.10118304543890427, '4': 0.08278086367435898, '6': 0.07075582677444087, '2': 0.08454187132133077, '5': 0.0984749668313308, '7': 0.09179274226228488, '8': 0.08957343471657535, '9': 0.22326825812440257}, '_runtime': 2331.3713297843933, '_timestamp': 1710777501.5792468, 'train_accuracy': 0.9803952372424296, 'distributed_loss': 0.1281216518187211, 'train_loss': 0.019607467801035203, 'test_accuracy': 0.7440306091744892, 'centralised_loss': 0.14424146977961064}","{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 6e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1337', 'lr_6e-05', 'lambda_lr_0.03', 'num_total_clients_10', 'num_clients_per_round_5'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.03}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",35109ad6815a4f768a33229500c13cce
34,"{'_step': 63, '_wandb': {'runtime': 2259}, '_runtime': 2251.1397223472595, 'centralised_loss': 0.0762955376535654, 'distributed_loss': 0.10906913675474, 'lambdas': {'5': 0.10002528770420815, '8': 0.0999866460525099, '0': 0.09989127505957691, '3': 0.09997476925518964, '4': 0.09993708225799328, '7': 0.09995925722519054, '9': 0.10046656442192138, '1': 0.09992270784050854, '2': 0.0999621333639356, '6': 0.0998742768189659}, '_timestamp': 1710776253.2674704, 'train_loss': 0.007074510807343244, 'test_accuracy': 0.6615061262658133, 'train_accuracy': 0.9890800653173564}","{'fed': {'seed': 1337, 'num_rounds': 500, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 0.0003}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1337', 'lr_0.0003', 'lambda_lr_0.0003', 'num_total_clients_10', 'num_clients_per_round_5'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.0003}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",91499a77b2ff4b33a6cbf09a351838b8
35,"{'_timestamp': 1710774280.3469546, 'train_loss': 0.021965470966831935, 'train_accuracy': 0.9801626974493576, 'centralised_loss': 0.12693506875932217, '_step': 61, '_wandb': {'runtime': 1743}, 'lambdas': {'2': 0.09996809556343889, '9': 0.1002117009132508, '4': 0.09997169196878296, '5': 0.09999477418291836, '6': 0.09995301700976314, '7': 0.09998334705899134, '8': 0.09998243142094218, '0': 0.09996418497214016, '1': 0.09996746294205884, '3': 0.10000329396771332}, '_runtime': 1738.447722673416, 'test_accuracy': 0.6144975479455284, 'distributed_loss': 0.1535870106313737}","{'fed': {'seed': 1337, 'num_rounds': 500, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 5, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 3e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1337', 'lr_3e-05', 'lambda_lr_3e-05', 'num_total_clients_10', 'num_clients_per_round_5'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 3e-05}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",264581b000b2484dba32202ad7903fda
36,"{'train_accuracy': 0.9641246411908392, 'distributed_loss': 0.2068669686554757, '_step': 50, '_wandb': {'runtime': 797}, '_timestamp': 1710772341.0524151, 'train_loss': 0.036216894929781154, 'test_accuracy': 0.33663655236816037, 'centralised_loss': 0.23850888677835463, 'lambdas': {'4': 0.09996746232775595, '5': 0.09998630888009206, '7': 0.09998466774570706, '8': 0.09997984981287772, '1': 0.09997614810385096, '2': 0.09997470126968176, '3': 0.09998975287151068, '0': 0.09996639052144445, '6': 0.099969377254122, '9': 0.10020534121295745}, '_runtime': 796.0137832164764}","{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 2, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 3e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1337', 'lr_3e-05', 'lambda_lr_3e-05'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 3e-05}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",ae42db7954ed46c38db47e19d49609a5
37,"{'_step': 50, '_runtime': 746.3409669399261, 'test_accuracy': 0.33663655236816037, 'train_accuracy': 0.9641246411908392, 'centralised_loss': 0.23850888677835463, '_wandb': {'runtime': 748}, 'lambdas': {'9': 0.10020534121295745, '1': 0.09997614810385096, '2': 0.09997470126968176, '3': 0.09998975287151068, '4': 0.09996746232775595, '5': 0.09998630888009206, '7': 0.09998466774570706, '0': 0.09996639052144445, '6': 0.099969377254122, '8': 0.09997984981287772}, '_timestamp': 1710765639.7508469, 'train_loss': 0.036216894929781154, 'distributed_loss': 0.2068669686554757}","{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 2, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 3e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1337', 'lr_3e-05', 'lambda_lr_3e-05'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 3e-05}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",1f65fe5c6a6344e78f2ef45a7caed72e
38,"{'_step': 50, '_runtime': 796.383974313736, 'test_accuracy': 0.3357634388774582, 'train_accuracy': 0.964124033011532, 'distributed_loss': 0.20694157741617245, '_wandb': {'runtime': 797}, 'lambdas': {'1': 0.09976166459366438, '8': 0.09979876890562564, '0': 0.0996640917182227, '2': 0.09974716773058705, '3': 0.09989773484533589, '4': 0.09967479052396234, '5': 0.09986329906762824, '6': 0.09969392587672432, '7': 0.099846804161391, '9': 0.10205175257685845}, '_timestamp': 1710763664.2008424, 'train_loss': 0.03624315934489127, 'centralised_loss': 0.23859675269722935}","{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 2, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 3e-05}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1337', 'lr_3e-05'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.0003}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",5d4fc68d0c4141a880b7c37a30393d4f
39,"{'_step': 50, '_wandb': {'runtime': 962}, '_runtime': 961.8071639537812, 'centralised_loss': 0.11062404990121724, '_timestamp': 1710538516.160589, 'train_loss': 0.005119294245640565, 'test_accuracy': 0.6391554702495201, 'train_accuracy': 0.9945114270289724, 'distributed_loss': 0.10362226578454062}","{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 2, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 0.0003}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_FedAdagrad', 'seed_1337', 'lr_0.0003'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'eta': 0.1, 'tau': 0.01, '_target_': 'flwr.server.strategy.FedAdagrad'}, 'name': 'FedAdagrad'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",fedadagrad
40,"{'train_loss': 0.0043699388868350154, 'centralised_loss': 0.28651345178745685, 'distributed_loss': 0.07665961748495535, '_timestamp': 1710538022.358094, 'test_accuracy': 0.746641074856046, 'train_accuracy': 0.9953212164837142, '_step': 50, '_wandb': {'runtime': 978}, '_runtime': 976.029412984848}","{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 2, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 0.0003}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_FedAdam', 'seed_1337', 'lr_0.0003'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'eta': 0.01, 'tau': 0.001, 'beta_1': 0.9, 'beta_2': 0.99, '_target_': 'flwr.server.strategy.FedAdam'}, 'name': 'FedAdam'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",fedadam
41,"{'_runtime': 1017.7319538593292, 'train_loss': 0.0075934354988591345, 'train_accuracy': 0.9910923159978404, 'centralised_loss': 0.2019497112631798, 'distributed_loss': 0.1687933213422486, '_wandb': {'runtime': 1019}, '_timestamp': 1710520206.1418908, 'test_accuracy': 0.4856046065259117, '_step': 50}","{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 2, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 0.0003}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_FedAvg', 'seed_1337', 'lr_0.0003'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'flwr.server.strategy.FedAvg'}, 'name': 'FedAvg'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",fedavg
42,"{'_step': 50, '_wandb': {'runtime': 1019}, '_runtime': 1017.0691590309144, '_timestamp': 1710520171.542589, 'train_loss': 0.008128678567728335, 'test_accuracy': 0.4648055280160756, 'train_accuracy': 0.990167727727556, 'centralised_loss': 0.21935612666755916, 'distributed_loss': 0.18442252220960792, 'lambdas': {'7': 0.09997021753945774, '8': 0.09996623029754804, '9': 0.10044147456715229, '2': 0.0999605086457226, '5': 0.09999046332743548, '6': 0.09992113259619131, '4': 0.09992939845544868, '0': 0.09992117060293831, '1': 0.0999423423511769, '3': 0.0999570616169286}}","{'fed': {'seed': 1337, 'num_rounds': 50, 'rng_folder': None, 'server_round': None, 'history_folder': None, 'cpus_per_client': 2, 'gpus_per_client': 0, 'load_saved_state': True, 'enable_resampling': False, 'num_total_clients': 10, 'parameters_folder': None, 'num_clients_per_round': 2, 'num_evaluate_clients_per_round': 2}, 'task': {'fit_config': {'extra': {}, 'net_config': {}, 'run_config': {'epochs': 1, 'learning_rate': 0.0003}, 'dataloader_config': {'batch_size': 4}}, 'eval_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'fit_metrics': ['train_loss', 'train_accuracy'], 'model_and_data': 'MNIST_CNN', 'fed_test_config': {'extra': {}, 'net_config': {}, 'run_config': {}, 'dataloader_config': {'batch_size': 8}}, 'train_structure': 'MNIST', 'evaluate_metrics': ['test_accuracy'], 'net_config_initial_parameters': {}}, 'wandb': {'setup': {'mode': 'online', 'tags': ['strategy_AFL', 'seed_1337', 'lr_0.0003'], 'entity': None, 'project': 'template'}}, 'dataset': {'iid': False, 'seed': 1337, 'balance': False, 'power_law': True, 'val_ratio': 0.1, 'dataset_dir': './data/mnist/data', 'num_clients': 10, 'partition_dir': './data/mnist/partition'}, 'strategy': {'init': {'_target_': 'project.fed.server.strategy.AFL', 'return_lambdas': True, 'lambda_learning_rate': 0.0003}, 'name': 'AFL'}, 'wandb_id': None, 'use_wandb': True, 'file_limit': 250, 'to_restore': [], 'ray_address': None, 'working_dir': None, 'to_save_once': ['yaml', 'log', 'wandb'], 'wandb_resume': True, 'debug_clients': {'all': False, 'one': True}, 'to_clean_once': ['history', 'parameters', 'yaml', 'log', 'rng', 'history'], 'save_frequency': 1, 'to_save_per_round': ['parameters', 'rng', 'history'], 'ray_redis_password': None, 'ray_node_ip_address': None}",afl
